port,risk_score
24678,1.0
24679,1.0
24680,1.0
24681,1.0
24684,1.0
24685,1.0
24686,1.0
24689,1.0
24692,1.0
24693,1.0
24696,1.0
24705,1.0
24706,1.0
24716,1.0
24722,1.0
24723,1.0
24725,1.0
24731,1.0
24732,1.0
24735,1.0
24737,1.0
24739,1.0
24740,1.0
24741,1.0
24754,1.0
24756,1.0
24761,1.0
24763,1.0
24767,1.0
24773,1.0
24779,1.0
24781,1.0
24782,1.0
24783,1.0
24790,1.0
24794,1.0
24795,1.0
24796,1.0
24798,1.0
24800,1.0
24802,1.0
24805,1.0
24811,1.0
24818,1.0
24822,1.0
24824,1.0
24825,1.0
24828,1.0
24831,1.0
24837,1.0
24840,1.0
24841,1.0
24843,1.0
24844,1.0
24848,1.0
24850,1.0
24852,1.0
24854,1.0
24862,1.0
24865,1.0
24867,1.0
24869,1.0
24870,1.0
24871,1.0
24874,1.0
24875,1.0
24878,1.0
24882,1.0
24883,1.0
24890,1.0
24893,1.0
24899,1.0
24905,1.0
24910,1.0
24911,1.0
24916,1.0
24922,1.0
24926,1.0
24932,1.0
24936,1.0
24939,1.0
24941,1.0
24943,1.0
24945,1.0
24946,1.0
24950,1.0
24956,1.0
24957,1.0
24958,1.0
24963,1.0
24973,1.0
24980,1.0
24982,1.0
24983,1.0
24993,1.0
24995,1.0
24999,1.0
25000,1.0
25001,1.0
25002,1.0
25003,1.0
25004,1.0
25005,1.0
25006,1.0
25007,1.0
25008,1.0
25009,1.0
25011,1.0
25017,1.0
25018,1.0
25019,1.0
25020,1.0
25025,1.0
25028,1.0
25029,1.0
25030,1.0
25036,1.0
25040,1.0
25043,1.0
25052,1.0
25067,1.0
25069,1.0
25074,1.0
25078,1.0
25080,1.0
25081,1.0
25082,1.0
25086,1.0
25091,1.0
25093,1.0
25100,1.0
25102,1.0
25103,1.0
25104,1.0
25107,1.0
25115,1.0
25127,1.0
25129,1.0
25135,1.0
25137,1.0
25147,1.0
25150,1.0
25153,1.0
25155,1.0
25157,1.0
25158,1.0
25159,1.0
25160,1.0
25163,1.0
25168,1.0
25169,1.0
25170,1.0
25173,1.0
25174,1.0
25180,1.0
25183,1.0
25184,1.0
25185,1.0
25191,1.0
25192,1.0
25197,1.0
25202,1.0
25204,1.0
25205,1.0
25211,1.0
25212,1.0
25214,1.0
25215,1.0
25217,1.0
25228,1.0
25230,1.0
25235,1.0
25237,1.0
25240,1.0
25241,1.0
25243,1.0
25244,1.0
25248,1.0
25249,1.0
25251,1.0
25258,1.0
25260,1.0
25262,1.0
25266,1.0
25267,1.0
25268,1.0
25271,1.0
25274,1.0
25280,1.0
25286,1.0
25288,1.0
25290,1.0
25301,1.0
25302,1.0
25304,1.0
25309,1.0
25314,1.0
25321,1.0
25327,1.0
25331,1.0
25332,1.0
25337,1.0
25338,1.0
25343,1.0
25348,1.0
25353,1.0
25364,1.0
25366,1.0
25369,1.0
25374,1.0
25375,1.0
25378,1.0
25385,1.0
25390,1.0
25394,1.0
25395,1.0
25396,1.0
25397,1.0
25398,1.0
25399,1.0
25402,1.0
25416,1.0
25418,1.0
25421,1.0
25428,1.0
25432,1.0
25439,1.0
25442,1.0
25443,1.0
25445,1.0
25446,1.0
25451,1.0
25453,1.0
25455,1.0
25460,1.0
25462,1.0
25466,1.0
25471,1.0
25473,1.0
25474,1.0
25480,1.0
25483,1.0
25486,1.0
25488,1.0
25492,1.0
25493,1.0
25498,1.0
25499,1.0
25502,1.0
25509,1.0
25514,1.0
25515,1.0
25521,1.0
25522,1.0
25523,1.0
25524,1.0
25533,1.0
25534,1.0
25537,1.0
25538,1.0
25540,1.0
25541,1.0
25542,1.0
25544,1.0
25546,1.0
25560,1.0
25564,1.0
25565,1.0
25567,1.0
25568,1.0
25569,1.0
25572,1.0
25573,1.0
25574,1.0
25576,1.0
25579,1.0
25586,1.0
25588,1.0
25590,1.0
25591,1.0
25592,1.0
25594,1.0
25600,1.0
25603,1.0
25604,1.0
25611,1.0
25617,1.0
25618,1.0
25624,1.0
25627,1.0
25628,1.0
25630,1.0
25636,1.0
25641,1.0
25642,1.0
25643,1.0
25644,1.0
25652,1.0
25658,1.0
25659,1.0
25666,1.0
25667,1.0
25670,1.0
25677,1.0
25687,1.0
25703,1.0
25706,1.0
25709,1.0
25710,1.0
25712,1.0
25715,1.0
25716,1.0
25717,1.0
25723,1.0
25724,1.0
25730,1.0
25731,1.0
25733,1.0
25734,1.0
25735,1.0
25744,1.0
25751,1.0
25756,1.0
25763,1.0
25767,1.0
25768,1.0
25778,1.0
25790,1.0
25793,1.0
25794,1.0
25798,1.0
25799,1.0
25815,1.0
25823,1.0
25826,1.0
25827,1.0
25832,1.0
25833,1.0
25841,1.0
25847,1.0
25849,1.0
25851,1.0
25853,1.0
25857,1.0
25868,1.0
25875,1.0
25879,1.0
25881,1.0
25887,1.0
25894,1.0
25896,1.0
25900,1.0
25901,1.0
25902,1.0
25903,1.0
25909,1.0
25910,1.0
25913,1.0
25921,1.0
25925,1.0
25928,1.0
25929,1.0
25931,1.0
25940,1.0
25944,1.0
25949,1.0
25950,1.0
25951,1.0
25954,1.0
25955,1.0
25956,1.0
25958,1.0
25968,1.0
25969,1.0
25975,1.0
25980,1.0
25985,1.0
25987,1.0
25988,1.0
25989,1.0
25992,1.0
25993,1.0
26000,1.0
26001,1.0
26002,1.0
26005,1.0
26007,1.0
26013,1.0
26020,1.0
26021,1.0
26026,1.0
26030,1.0
26031,1.0
26033,1.0
26035,1.0
26036,1.0
26039,1.0
26040,1.0
26048,1.0
26050,1.0
26052,1.0
26055,1.0
26057,1.0
26058,1.0
26062,1.0
26066,1.0
26067,1.0
26073,1.0
26078,1.0
26079,1.0
26080,1.0
26089,1.0
26090,1.0
26095,1.0
26100,1.0
26103,1.0
26107,1.0
26110,1.0
26116,1.0
26119,1.0
26121,1.0
26123,1.0
26127,1.0
26130,1.0
26131,1.0
26133,1.0
26134,1.0
26137,1.0
26141,1.0
26147,1.0
26157,1.0
26158,1.0
26163,1.0
26164,1.0
26171,1.0
26172,1.0
26175,1.0
26179,1.0
26181,1.0
26183,1.0
26187,1.0
26189,1.0
26191,1.0
26196,1.0
26198,1.0
26201,1.0
26203,1.0
26204,1.0
26205,1.0
26207,1.0
26208,1.0
26211,1.0
26214,1.0
26219,1.0
26225,1.0
26239,1.0
26243,1.0
26254,1.0
26257,1.0
26260,1.0
26261,1.0
26262,1.0
26263,1.0
26270,1.0
26273,1.0
26275,1.0
26279,1.0
26283,1.0
26284,1.0
26286,1.0
26289,1.0
26291,1.0
26296,1.0
26299,1.0
26304,1.0
26311,1.0
26318,1.0
26325,1.0
26337,1.0
26338,1.0
26339,1.0
26340,1.0
26356,1.0
26362,1.0
26364,1.0
26367,1.0
26369,1.0
26372,1.0
26376,1.0
26381,1.0
26384,1.0
26388,1.0
26395,1.0
26397,1.0
26401,1.0
26407,1.0
26409,1.0
26411,1.0
26413,1.0
26415,1.0
26416,1.0
26417,1.0
26418,1.0
26420,1.0
26423,1.0
26431,1.0
26432,1.0
26434,1.0
26436,1.0
26439,1.0
26442,1.0
26448,1.0
26451,1.0
26452,1.0
26466,1.0
26470,1.0
26473,1.0
26477,1.0
26481,1.0
26482,1.0
26484,1.0
26486,1.0
26487,1.0
26489,1.0
26491,1.0
26493,1.0
26497,1.0
26507,1.0
26508,1.0
26509,1.0
26512,1.0
26522,1.0
26523,1.0
26529,1.0
26531,1.0
26532,1.0
26536,1.0
26538,1.0
26541,1.0
26549,1.0
26556,1.0
26563,1.0
26573,1.0
26575,1.0
26578,1.0
26579,1.0
26585,1.0
26587,1.0
26594,1.0
26596,1.0
26618,1.0
26621,1.0
26622,1.0
26628,1.0
26631,1.0
26639,1.0
26641,1.0
26645,1.0
26649,1.0
26651,1.0
26654,1.0
26655,1.0
26664,1.0
26665,1.0
26666,1.0
26668,1.0
26669,1.0
26673,1.0
26674,1.0
26678,1.0
26679,1.0
26681,1.0
26683,1.0
26685,1.0
26689,1.0
26690,1.0
26691,1.0
26692,1.0
26695,1.0
26698,1.0
26699,1.0
26702,1.0
26705,1.0
26706,1.0
26708,1.0
26714,1.0
26718,1.0
26720,1.0
26724,1.0
26725,1.0
26742,1.0
26746,1.0
26747,1.0
26753,1.0
26754,1.0
26760,1.0
26761,1.0
26765,1.0
26771,1.0
26775,1.0
26776,1.0
26786,1.0
26792,1.0
26794,1.0
26795,1.0
26796,1.0
26801,1.0
26803,1.0
26805,1.0
26806,1.0
26810,1.0
26814,1.0
26819,1.0
26823,1.0
26829,1.0
26830,1.0
26839,1.0
26841,1.0
26842,1.0
26843,1.0
26845,1.0
26847,1.0
26857,1.0
26859,1.0
26860,1.0
26861,1.0
26866,1.0
26868,1.0
26872,1.0
26875,1.0
26876,1.0
26878,1.0
26881,1.0
26882,1.0
26884,1.0
26888,1.0
26891,1.0
26896,1.0
26899,1.0
26900,1.0
26903,1.0
26906,1.0
26914,1.0
26916,1.0
26919,1.0
26926,1.0
26932,1.0
26934,1.0
26937,1.0
26941,1.0
26944,1.0
26949,1.0
26951,1.0
26953,1.0
26955,1.0
26958,1.0
26960,1.0
26963,1.0
26966,1.0
26970,1.0
26972,1.0
26973,1.0
26977,1.0
26979,1.0
26982,1.0
26983,1.0
26988,1.0
26994,1.0
26996,1.0
26998,1.0
27000,1.0
27001,1.0
27002,1.0
27003,1.0
27004,1.0
27005,1.0
27006,1.0
27007,1.0
27008,1.0
27009,1.0
27010,1.0
27014,1.0
27015,1.0
27016,1.0
27017,1.0
27018,1.0
27019,1.0
27020,1.0
27025,1.0
27027,1.0
27029,1.0
27032,1.0
27036,1.0
27038,1.0
27042,1.0
27046,1.0
27048,1.0
27049,1.0
27055,1.0
27057,1.0
27058,1.0
27061,1.0
27062,1.0
27064,1.0
27072,1.0
27074,1.0
27075,1.0
27076,1.0
27078,1.0
27079,1.0
27085,1.0
27087,1.0
27088,1.0
27089,1.0
27094,1.0
27095,1.0
27098,1.0
27100,1.0
27101,1.0
27104,1.0
27110,1.0
27118,1.0
27133,1.0
27139,1.0
27144,1.0
27147,1.0
27148,1.0
27150,1.0
27157,1.0
27169,1.0
27172,1.0
27174,1.0
27175,1.0
27179,1.0
27180,1.0
27182,1.0
27192,1.0
27195,1.0
27196,1.0
27200,1.0
27202,1.0
27204,1.0
27209,1.0
27212,1.0
27221,1.0
27223,1.0
27227,1.0
27228,1.0
27230,1.0
27232,1.0
27237,1.0
27249,1.0
27258,1.0
27259,1.0
27263,1.0
27268,1.0
27270,1.0
27271,1.0
27272,1.0
27274,1.0
27280,1.0
27285,1.0
27286,1.0
27287,1.0
27289,1.0
27290,1.0
27291,1.0
27298,1.0
27300,1.0
27310,1.0
27313,1.0
27316,1.0
27323,1.0
27330,1.0
27331,1.0
27340,1.0
27345,1.0
27350,1.0
27351,1.0
27352,1.0
27353,1.0
27355,1.0
27356,1.0
27357,1.0
27358,1.0
27364,1.0
27366,1.0
27368,1.0
27372,1.0
27373,1.0
27374,1.0
27381,1.0
27391,1.0
27395,1.0
27397,1.0
27398,1.0
27408,1.0
27410,1.0
27414,1.0
27416,1.0
27424,1.0
27433,1.0
27436,1.0
27437,1.0
27438,1.0
27442,1.0
27444,1.0
27445,1.0
27449,1.0
27454,1.0
27455,1.0
27464,1.0
27465,1.0
27466,1.0
27470,1.0
27471,1.0
27473,1.0
27475,1.0
27476,1.0
27482,1.0
27487,1.0
27493,1.0
27500,1.0
27501,1.0
27504,1.0
27507,1.0
27510,1.0
27512,1.0
27521,1.0
27525,1.0
27532,1.0
27533,1.0
27537,1.0
27538,1.0
27547,1.0
27548,1.0
27556,1.0
27561,1.0
27563,1.0
27564,1.0
27566,1.0
27573,1.0
27575,1.0
27579,1.0
27581,1.0
27584,1.0
27586,1.0
27587,1.0
27588,1.0
27593,1.0
27597,1.0
27599,1.0
27600,1.0
27602,1.0
27606,1.0
27608,1.0
27617,1.0
27621,1.0
27622,1.0
27624,1.0
27626,1.0
27630,1.0
27631,1.0
27636,1.0
27637,1.0
27662,1.0
27663,1.0
27665,1.0
27666,1.0
27669,1.0
27672,1.0
27673,1.0
27677,1.0
27678,1.0
27680,1.0
27682,1.0
27687,1.0
27688,1.0
27689,1.0
27690,1.0
27693,1.0
27694,1.0
27696,1.0
27698,1.0
27700,1.0
27702,1.0
27703,1.0
27705,1.0
27707,1.0
27708,1.0
27711,1.0
27712,1.0
27713,1.0
27714,1.0
27715,1.0
27718,1.0
27720,1.0
27721,1.0
27722,1.0
27729,1.0
27733,1.0
27735,1.0
27741,1.0
27742,1.0
27745,1.0
27750,1.0
27755,1.0
27756,1.0
27760,1.0
27767,1.0
27769,1.0
27770,1.0
27775,1.0
27781,1.0
27782,1.0
27783,1.0
27785,1.0
27786,1.0
27788,1.0
27792,1.0
27801,1.0
27803,1.0
27815,1.0
27817,1.0
27818,1.0
27822,1.0
27826,1.0
27828,1.0
27829,1.0
27830,1.0
27832,1.0
27833,1.0
27836,1.0
27838,1.0
27849,1.0
27850,1.0
27853,1.0
27856,1.0
27859,1.0
27860,1.0
27861,1.0
27863,1.0
27867,1.0
27869,1.0
27872,1.0
27876,1.0
27884,1.0
27887,1.0
27892,1.0
27895,1.0
27899,1.0
27900,1.0
27902,1.0
27905,1.0
27910,1.0
27912,1.0
27916,1.0
27918,1.0
27919,1.0
27931,1.0
27939,1.0
27940,1.0
27944,1.0
27949,1.0
27951,1.0
27952,1.0
27954,1.0
27958,1.0
27959,1.0
27960,1.0
27967,1.0
27969,1.0
27970,1.0
27972,1.0
27973,1.0
27974,1.0
27979,1.0
27983,1.0
27984,1.0
27992,1.0
27994,1.0
27996,1.0
27999,1.0
28000,1.0
28001,1.0
28005,1.0
28010,1.0
28011,1.0
28015,1.0
28017,1.0
28019,1.0
28020,1.0
28021,1.0
28028,1.0
28029,1.0
28034,1.0
28036,1.0
28043,1.0
28045,1.0
28051,1.0
28054,1.0
28058,1.0
28059,1.0
28064,1.0
28070,1.0
28071,1.0
28072,1.0
28074,1.0
28077,1.0
28078,1.0
28080,1.0
28089,1.0
28091,1.0
28094,1.0
28096,1.0
28097,1.0
28098,1.0
28105,1.0
28107,1.0
28108,1.0
28109,1.0
28112,1.0
28114,1.0
28116,1.0
28119,1.0
28120,1.0
28121,1.0
28122,1.0
28124,1.0
28129,1.0
28141,1.0
28142,1.0
28144,1.0
28145,1.0
28148,1.0
28154,1.0
28155,1.0
28172,1.0
28178,1.0
28182,1.0
28183,1.0
28190,1.0
28195,1.0
28197,1.0
28200,1.0
28201,1.0
28203,1.0
28211,1.0
28212,1.0
28213,1.0
28215,1.0
28218,1.0
28219,1.0
28220,1.0
28221,1.0
28222,1.0
28230,1.0
28237,1.0
28239,1.0
28240,1.0
28242,1.0
28243,1.0
28246,1.0
28247,1.0
28248,1.0
28251,1.0
28257,1.0
28263,1.0
28265,1.0
28271,1.0
28283,1.0
28292,1.0
28295,1.0
28298,1.0
28301,1.0
28303,1.0
28307,1.0
28309,1.0
28311,1.0
28315,1.0
28317,1.0
28322,1.0
28327,1.0
28334,1.0
28335,1.0
28344,1.0
28345,1.0
28348,1.0
28349,1.0
28353,1.0
28356,1.0
28366,1.0
28367,1.0
28369,1.0
28374,1.0
28377,1.0
28378,1.0
28380,1.0
28386,1.0
28387,1.0
28391,1.0
28392,1.0
28393,1.0
28396,1.0
28401,1.0
28411,1.0
28417,1.0
28419,1.0
28421,1.0
28422,1.0
28425,1.0
28427,1.0
28428,1.0
28433,1.0
28434,1.0
28437,1.0
28438,1.0
28440,1.0
28441,1.0
28445,1.0
28455,1.0
28464,1.0
28465,1.0
28466,1.0
28469,1.0
28471,1.0
28472,1.0
28476,1.0
28477,1.0
28483,1.0
28484,1.0
28485,1.0
28488,1.0
28493,1.0
28506,1.0
28513,1.0
28521,1.0
28525,1.0
28529,1.0
28530,1.0
28534,1.0
28537,1.0
28543,1.0
28544,1.0
28545,1.0
28547,1.0
28556,1.0
28561,1.0
28567,1.0
28575,1.0
28584,1.0
28586,1.0
28587,1.0
28589,1.0
28597,1.0
28607,1.0
28609,1.0
28610,1.0
28617,1.0
28618,1.0
28620,1.0
28625,1.0
28630,1.0
28633,1.0
28638,1.0
28640,1.0
28641,1.0
28642,1.0
28643,1.0
28644,1.0
28645,1.0
28649,1.0
28654,1.0
28660,1.0
28661,1.0
28663,1.0
28664,1.0
28673,1.0
28674,1.0
28675,1.0
28682,1.0
28685,1.0
28689,1.0
28692,1.0
28696,1.0
28697,1.0
28700,1.0
28705,1.0
28706,1.0
28707,1.0
28708,1.0
28717,1.0
28719,1.0
28723,1.0
28725,1.0
28728,1.0
28729,1.0
28730,1.0
28734,1.0
28736,1.0
28737,1.0
28741,1.0
28744,1.0
28745,1.0
28746,1.0
28748,1.0
28750,1.0
28752,1.0
28754,1.0
28755,1.0
28765,1.0
28769,1.0
28772,1.0
28775,1.0
28776,1.0
28778,1.0
28779,1.0
28780,1.0
28785,1.0
28797,1.0
28800,1.0
28803,1.0
28808,1.0
28810,1.0
28811,1.0
28813,1.0
28815,1.0
28816,1.0
28822,1.0
28826,1.0
28827,1.0
28830,1.0
28836,1.0
28837,1.0
28839,1.0
28840,1.0
28845,1.0
28847,1.0
28850,1.0
28851,1.0
28854,1.0
28855,1.0
28856,1.0
28858,1.0
28865,1.0
28875,1.0
28876,1.0
28877,1.0
28879,1.0
28880,1.0
28883,1.0
28885,1.0
28887,1.0
28888,1.0
28892,1.0
28893,1.0
28895,1.0
28896,1.0
28898,1.0
28900,1.0
28902,1.0
28905,1.0
28906,1.0
28910,1.0
28917,1.0
28919,1.0
28920,1.0
28924,1.0
28927,1.0
28931,1.0
28932,1.0
28933,1.0
28934,1.0
28938,1.0
28940,1.0
28943,1.0
28944,1.0
28945,1.0
28946,1.0
28952,1.0
28953,1.0
28954,1.0
28958,1.0
28965,1.0
28966,1.0
28967,1.0
28969,1.0
28973,1.0
28976,1.0
28979,1.0
28992,1.0
28995,1.0
28997,1.0
29000,1.0
29007,1.0
29008,1.0
29010,1.0
29013,1.0
29014,1.0
29015,1.0
29022,1.0
29026,1.0
29030,1.0
29032,1.0
29036,1.0
29039,1.0
29045,1.0
29046,1.0
29048,1.0
29052,1.0
29053,1.0
29054,1.0
29056,1.0
29058,1.0
29061,1.0
29069,1.0
29070,1.0
29078,1.0
29082,1.0
29084,1.0
29087,1.0
29095,1.0
29105,1.0
29112,1.0
29114,1.0
29115,1.0
29118,1.0
29121,1.0
29126,1.0
29129,1.0
29134,1.0
29135,1.0
29137,1.0
29142,1.0
29149,1.0
29150,1.0
29152,1.0
29153,1.0
29162,1.0
29163,1.0
29167,1.0
29168,1.0
29169,1.0
29172,1.0
29177,1.0
29180,1.0
29183,1.0
29185,1.0
29186,1.0
29195,1.0
29196,1.0
29199,1.0
29200,1.0
29201,1.0
29203,1.0
29207,1.0
29211,1.0
29218,1.0
29220,1.0
29224,1.0
29230,1.0
29238,1.0
29239,1.0
29243,1.0
29248,1.0
29249,1.0
29256,1.0
29257,1.0
29259,1.0
29268,1.0
29272,1.0
29273,1.0
29276,1.0
29277,1.0
29278,1.0
29280,1.0
29281,1.0
29283,1.0
29284,1.0
29286,1.0
29298,1.0
29305,1.0
29308,1.0
29312,1.0
29315,1.0
29317,1.0
29319,1.0
29323,1.0
29324,1.0
29327,1.0
29329,1.0
29331,1.0
29333,1.0
29335,1.0
29342,1.0
29352,1.0
29355,1.0
29357,1.0
29364,1.0
29366,1.0
29368,1.0
29375,1.0
29376,1.0
29380,1.0
29390,1.0
29393,1.0
29396,1.0
29397,1.0
29398,1.0
29400,1.0
29401,1.0
29403,1.0
29406,1.0
29407,1.0
29408,1.0
29410,1.0
29414,1.0
29415,1.0
29420,1.0
29426,1.0
29427,1.0
29432,1.0
29435,1.0
29442,1.0
29444,1.0
29447,1.0
29448,1.0
29449,1.0
29453,1.0
29457,1.0
29461,1.0
29465,1.0
29467,1.0
29471,1.0
29474,1.0
29476,1.0
29480,1.0
29486,1.0
29488,1.0
29494,1.0
29499,1.0
29503,1.0
29506,1.0
29507,1.0
29508,1.0
29512,1.0
29514,1.0
29518,1.0
29520,1.0
29522,1.0
29523,1.0
29525,1.0
29533,1.0
29534,1.0
29541,1.0
29554,1.0
29559,1.0
29562,1.0
29564,1.0
29570,1.0
29572,1.0
29577,1.0
29581,1.0
29582,1.0
29583,1.0
29585,1.0
29587,1.0
29588,1.0
29589,1.0
29595,1.0
29600,1.0
29604,1.0
29607,1.0
29613,1.0
29615,1.0
29616,1.0
29618,1.0
29630,1.0
29632,1.0
29639,1.0
29642,1.0
29647,1.0
29652,1.0
29659,1.0
29665,1.0
29667,1.0
29672,1.0
29673,1.0
29677,1.0
29680,1.0
29681,1.0
29682,1.0
29694,1.0
29700,1.0
29701,1.0
29709,1.0
29712,1.0
29715,1.0
29729,1.0
29731,1.0
29733,1.0
29737,1.0
29742,1.0
29747,1.0
29749,1.0
29752,1.0
29753,1.0
29754,1.0
29756,1.0
29759,1.0
29761,1.0
29771,1.0
29773,1.0
29780,1.0
29782,1.0
29785,1.0
29787,1.0
29788,1.0
29794,1.0
29796,1.0
29802,1.0
29809,1.0
29810,1.0
29811,1.0
29812,1.0
29816,1.0
29823,1.0
29829,1.0
29831,1.0
29833,1.0
29834,1.0
29840,1.0
29842,1.0
29843,1.0
29846,1.0
29852,1.0
29854,1.0
29858,1.0
29860,1.0
29863,1.0
29864,1.0
29867,1.0
29869,1.0
29876,1.0
29878,1.0
29883,1.0
29886,1.0
29894,1.0
29901,1.0
29903,1.0
29905,1.0
29907,1.0
29911,1.0
29914,1.0
29915,1.0
29926,1.0
29927,1.0
29930,1.0
29932,1.0
29949,1.0
29956,1.0
29961,1.0
29964,1.0
29967,1.0
29970,1.0
29977,1.0
29978,1.0
29980,1.0
29981,1.0
29987,1.0
29988,1.0
29999,1.0
30000,1.0
30001,1.0
30002,1.0
30003,1.0
30004,1.0
30005,1.0
30006,1.0
30008,1.0
30015,1.0
30018,1.0
30020,1.0
30027,1.0
30031,1.0
30034,1.0
30036,1.0
30041,1.0
30046,1.0
30048,1.0
30055,1.0
30059,1.0
30063,1.0
30066,1.0
30067,1.0
30085,1.0
30086,1.0
30087,1.0
30093,1.0
30100,1.0
30108,1.0
30113,1.0
30123,1.0
30126,1.0
30130,1.0
30131,1.0
30132,1.0
30134,1.0
30135,1.0
30139,1.0
30144,1.0
30148,1.0
30150,1.0
30154,1.0
30168,1.0
30170,1.0
30172,1.0
30175,1.0
30179,1.0
30181,1.0
30182,1.0
30184,1.0
30188,1.0
30193,1.0
30194,1.0
30195,1.0
30209,1.0
30211,1.0
30212,1.0
30214,1.0
30230,1.0
30234,1.0
30235,1.0
30236,1.0
30239,1.0
30241,1.0
30244,1.0
30245,1.0
30246,1.0
30252,1.0
30254,1.0
30256,1.0
30258,1.0
30260,1.0
30263,1.0
30267,1.0
30286,1.0
30293,1.0
30295,1.0
30298,1.0
30299,1.0
30300,1.0
30303,1.0
30305,1.0
30306,1.0
30309,1.0
30310,1.0
30318,1.0
30330,1.0
30331,1.0
30335,1.0
30338,1.0
30341,1.0
30348,1.0
30350,1.0
30359,1.0
30365,1.0
30378,1.0
30381,1.0
30383,1.0
30394,1.0
30398,1.0
30400,1.0
30411,1.0
30416,1.0
30418,1.0
30419,1.0
30420,1.0
30423,1.0
30424,1.0
30428,1.0
30430,1.0
30433,1.0
30434,1.0
30453,1.0
30454,1.0
30457,1.0
30461,1.0
30462,1.0
30463,1.0
30464,1.0
30465,1.0
30467,1.0
30468,1.0
30470,1.0
30472,1.0
30473,1.0
30474,1.0
30475,1.0
30477,1.0
30478,1.0
30481,1.0
30483,1.0
30491,1.0
30492,1.0
30493,1.0
30495,1.0
30496,1.0
30500,1.0
30501,1.0
30511,1.0
30512,1.0
30514,1.0
30516,1.0
30518,1.0
30519,1.0
30521,1.0
30522,1.0
30526,1.0
30529,1.0
30533,1.0
30536,1.0
30539,1.0
30544,1.0
30550,1.0
30555,1.0
30564,1.0
30566,1.0
30568,1.0
30575,1.0
30578,1.0
30583,1.0
30587,1.0
30588,1.0
30592,1.0
30599,1.0
30601,1.0
30609,1.0
30612,1.0
30619,1.0
30622,1.0
30623,1.0
30624,1.0
30627,1.0
30637,1.0
30644,1.0
30646,1.0
30648,1.0
30650,1.0
30651,1.0
30656,1.0
30657,1.0
30658,1.0
30659,1.0
30660,1.0
30661,1.0
30662,1.0
30664,1.0
30665,1.0
30669,1.0
30670,1.0
30672,1.0
30682,1.0
30687,1.0
30688,1.0
30689,1.0
30697,1.0
30698,1.0
30701,1.0
30702,1.0
30704,1.0
30705,1.0
30710,1.0
30712,1.0
30713,1.0
30718,1.0
30719,1.0
30723,1.0
30725,1.0
30729,1.0
30734,1.0
30737,1.0
30738,1.0
30741,1.0
30746,1.0
30754,1.0
30755,1.0
30757,1.0
30762,1.0
30765,1.0
30772,1.0
30780,1.0
30782,1.0
30783,1.0
30784,1.0
30785,1.0
30789,1.0
30795,1.0
30796,1.0
30803,1.0
30805,1.0
30808,1.0
30819,1.0
30820,1.0
30823,1.0
30824,1.0
30825,1.0
30826,1.0
30827,1.0
30828,1.0
30832,1.0
30833,1.0
30837,1.0
30838,1.0
30841,1.0
30849,1.0
30851,1.0
30856,1.0
30867,1.0
30869,1.0
30875,1.0
30876,1.0
30880,1.0
30881,1.0
30886,1.0
30892,1.0
30893,1.0
30894,1.0
30896,1.0
30897,1.0
30906,1.0
30908,1.0
30909,1.0
30910,1.0
30912,1.0
30918,1.0
30919,1.0
30924,1.0
30926,1.0
30930,1.0
30931,1.0
30932,1.0
30942,1.0
30943,1.0
30945,1.0
30951,1.0
30955,1.0
30958,1.0
30959,1.0
30965,1.0
30967,1.0
30972,1.0
30975,1.0
30982,1.0
30984,1.0
30986,1.0
30990,1.0
30996,1.0
30999,1.0
31001,1.0
31005,1.0
31015,1.0
31016,1.0
31020,1.0
31022,1.0
31028,1.0
31029,1.0
31030,1.0
31033,1.0
31034,1.0
31036,1.0
31038,1.0
31048,1.0
31049,1.0
31051,1.0
31052,1.0
31054,1.0
31058,1.0
31059,1.0
31068,1.0
31069,1.0
31072,1.0
31073,1.0
31076,1.0
31078,1.0
31080,1.0
31082,1.0
31083,1.0
31084,1.0
31085,1.0
31088,1.0
31089,1.0
31100,1.0
31105,1.0
31109,1.0
31112,1.0
31115,1.0
31119,1.0
31127,1.0
31129,1.0
31133,1.0
31134,1.0
31137,1.0
31141,1.0
31146,1.0
31150,1.0
31155,1.0
31162,1.0
31176,1.0
31180,1.0
31187,1.0
31189,1.0
31192,1.0
31195,1.0
31198,1.0
31199,1.0
31202,1.0
31204,1.0
31209,1.0
31211,1.0
31212,1.0
31215,1.0
31217,1.0
31218,1.0
31230,1.0
31234,1.0
31237,1.0
31238,1.0
31240,1.0
31242,1.0
31247,1.0
31248,1.0
31249,1.0
31252,1.0
31254,1.0
31257,1.0
31258,1.0
31261,1.0
31266,1.0
31267,1.0
31268,1.0
31271,1.0
31273,1.0
31275,1.0
31279,1.0
31284,1.0
31288,1.0
31292,1.0
31293,1.0
31299,1.0
31301,1.0
31309,1.0
31314,1.0
31318,1.0
31324,1.0
31325,1.0
31326,1.0
31333,1.0
31334,1.0
31335,1.0
31336,1.0
31337,1.0
31339,1.0
31340,1.0
31343,1.0
31347,1.0
31350,1.0
31352,1.0
31354,1.0
31358,1.0
31361,1.0
31362,1.0
31365,1.0
31366,1.0
31371,1.0
31386,1.0
31391,1.0
31392,1.0
31398,1.0
31400,1.0
31404,1.0
31412,1.0
31414,1.0
31415,1.0
31416,1.0
31421,1.0
31422,1.0
31423,1.0
31424,1.0
31428,1.0
31429,1.0
31432,1.0
31438,1.0
31439,1.0
31451,1.0
31453,1.0
31454,1.0
31457,1.0
31459,1.0
